,ZR-167-D1,ZR-178-D1,ZR-103-D1,ZR-112-D1,ZR-095-D1,ZR-240-D1,ZR-106-D1,ZR-245-D1,ZR-092-D1,ZR-200-D1,JL-042-D1,ZR-088-D1,ZR-223-D1,ZR-093-D1,ZR-211-D1,ZR-187-D1,ZR-189-D1,JL-034-D1,ZR-243-D1,ZR-182-D1,ZR-183-D1,ZR-247-D1,ZR-196-D1,ZR-102-D1,ZR-238-D1,JL-054-D1,ZR-191-D1,ZR-222-D1,ZR-116-D1,JL-046-D1,JL-066-D1,ZR-203-D1,ZR-105-D1,ZR-195-D1,ZR-094-D1,ZR-188-D1,XY-031-D1,ZR-179-D1,ZR-230-D1,JL-070-D1,ZR-199-D1,ZR-109-D1,ZR-220-D1,ZR-242-D1,ZR-190-D1,ZR-111-D1,XY-026-D1,ZR-186-D1,XY-034-D1,XY-011-D1,XY-049-D1,XY-012-D1,ZR-181-D1,ZR-089-D1,ZR-180-D1,ZR-241-D1,ZR-221-D1,ZR-176-D1,JL-059-D1,ZR-177-D1,ZR-219-D1,XY-016-D1,XY-028-D1,JL-063-D1,XY-013-D1,ZR-090-D1,ZR-096-D1,ZR-091-D1,ZR-192-D1,JL-064-D1,ZR-193-D1,XY-024-D1,ZR-232-D1,JL-060-D1,ZR-113-D1,ZR-108-D1,ZR-184-D1,ZR-244-D1,ZR-110-D1,JL-072-D1,ZR-233-D1,JL-038-D1,JL-052-D1,ZR-235-D1,JL-044-D1,ZR-098-D1,XY-017-D1,JL-037-D1,JL-040-D1,JL-055-D1,JL-062-D1,JL-041-D1,JL-071-D1,JL-058-D1,ZR-229-D1,ZR-224-D1,JL-057-D1,ZR-239-D1,ZR-236-D1,JL-051-D1,JL-050-D1,ZR-225-D1,XY-030-D1,ZR-197-D1,ZR-104-D1,ZR-246-D1,ZR-237-D1,ZR-226-D1,XY-056-D1,JL-065-D1,JL-049-D1,JL-056-D1,ZR-231-D1,JL-039-D1,JL-043-D1,JL-045-D1,JL-047-D1,JL-067-D1,JL-069-D1,JL-068-D1
ZR-224-D1,0.010055504,0.002247501,0.006984982,0.003065649,0.002572586,0.001988527,0.003268682,0.00355383,0.002627324,0.002673255,0.002267362,0.002236352,0.003240649,0.005366967,0.005356677,0.006892396,0.009033397,0.005184247,0.003476705,0.003343867,0.008179885,0.002304683,0.0056377,0.008734906,0.00790209,0.002197554,0.0055244,0.004448031,0.006015346,0.001733842,0.001239234,0.009526008,0.002722623,0.010710419,0.011025671,0.014113769,0.002177284,0.005906541,0.003503708,0.002252055,0.002199009,0.0104062,0.003844219,0.002959527,0.003699737,0.00856747,0.001484862,0.003366353,0.002102588,0.001411804,0.001897651,0.002177358,0.002801002,0.003440947,0.002372282,0.006503682,0.004539651,0.0084952,0.003055348,0.001988344,0.005415557,0.001719489,0.002032049,0.000956311,0.00130615,0.00304855,0.007083147,0.001578018,0.009840706,0.001175135,0.004168346,0.00203394,0.002205355,0.001511393,0.008620043,0.005228562,0.002109297,0.002694633,0.009359329,0.001374089,0.002773821,0.000998535,0.001100374,0.010360736,0.001167505,0.002541435,0.001306387,0.001494059,0.001391548,0.001739585,0.001317496,0.001308368,0.001294168,0.00147283,0.005200159,1.046120451,0.001342995,0.002585991,0.002637738,0.00112723,0.001160261,0.00575261,0.001404679,0.003222145,0.007233365,0.00249886,0.00467378,0.008404564,0.001134491,0.001682903,0.004410271,0.001288719,0.004988813,0.001710181,0.001461256,0.002074931,0.001385157,0.001126023,0.001004289,0.000948429
JL-057-D1,0.002958556,0.002703549,0.001369175,0.001619184,0.003359651,0.005192766,0.004381412,0.001547894,0.001364573,0.001819075,0.005585527,0.004061742,0.003209007,0.001798999,0.002146335,0.002204333,0.001252489,0.005992843,0.002962154,0.001198261,0.001667222,0.001719473,0.001440178,0.002349029,0.001927749,0.004889785,0.002775777,0.00306232,0.001326217,0.009200319,0.005026366,0.001465349,0.002532761,0.005194544,0.001193497,0.001206649,0.001981869,0.001726033,0.00147064,0.003348977,0.002607365,0.00163424,0.002194009,0.004638164,0.001742797,0.00131208,0.007359257,0.001519269,0.002170499,0.002936688,0.003526109,0.00596519,0.001609592,0.001173953,0.0019689,0.001445374,0.001768998,0.00129464,0.007319391,0.004897144,0.001526465,0.002480339,0.00375718,0.007122697,0.003441829,0.004114568,0.001303431,0.003909921,0.001201477,0.004893094,0.002808707,0.00286902,0.00243342,0.014794388,0.001676096,0.001647361,0.00216251,0.001517272,0.001346296,0.003811235,0.002154564,0.009682186,0.007786292,0.004410652,0.012055375,0.005090508,0.011393948,0.007225709,0.006184917,0.007593867,0.007831429,0.013308955,0.012265906,0.009828796,0.001418617,0.001342995,1.023886668,0.001963583,0.001505586,0.014444965,0.007668712,0.002418374,0.007045281,0.001586744,0.001938239,0.001771471,0.002198067,0.001465223,0.003918991,0.008020251,0.00515404,0.010952164,0.001497846,0.002144624,0.008336081,0.005133932,0.005779907,0.013162643,0.006796804,0.00569944
ZR-239-D1,0.00167108,0.002589745,0.004033115,0.0021985,0.007629066,0.008959141,0.002572212,0.006140469,0.006997525,0.005485744,0.001707122,0.002391521,0.002086118,0.004057162,0.005312253,0.002649664,0.003107911,0.001935533,0.002336115,0.002596589,0.005366968,0.006961049,0.002332146,0.005347641,0.001754595,0.002151548,0.004281108,0.002684314,0.006654888,0.001872243,0.002057889,0.001963635,0.004345939,0.001563931,0.001821624,0.002921956,0.008010662,0.001843635,0.006776541,0.001965377,0.005632061,0.002352747,0.003055045,0.002736883,0.002583506,0.002481804,0.001920607,0.002627502,0.00392797,0.005787654,0.002662116,0.001893736,0.00275478,0.002835126,0.003359827,0.006236865,0.003392071,0.003828419,0.004413666,0.004157754,0.006415403,0.008015706,0.003291686,0.0020772,0.004827367,0.003013408,0.003745766,0.004496136,0.005095669,0.004856174,0.002627282,0.005539515,0.003764408,0.002115037,0.005543264,0.007738501,0.003721227,0.00374259,0.003567226,0.006656745,0.006902643,0.002095899,0.002142077,0.002522251,0.002144369,0.003931731,0.00195706,0.002304086,0.004633228,0.003078202,0.00165363,0.001987433,0.002050249,0.00328136,0.007664594,0.002585991,0.001963583,1.052340625,0.00598142,0.00225529,0.002347229,0.002787996,0.002506158,0.006274728,0.006955529,0.002717483,0.002494634,0.003850776,0.002941057,0.004174048,0.00330913,0.002038713,0.003403386,0.006220412,0.003495826,0.002883703,0.009977498,0.001638913,0.002381316,0.003067425
ZR-236-D1,0.001727158,0.002414787,0.003205229,0.005230565,0.006894875,0.006206306,0.003238521,0.004337496,0.004934848,0.002934392,0.00139009,0.002272284,0.00255091,0.003095178,0.004944904,0.005213036,0.002610533,0.001630604,0.005363281,0.00617081,0.002664373,0.006591426,0.002802922,0.005457585,0.001785319,0.002063555,0.001710349,0.006887112,0.003126532,0.001567349,0.001502607,0.002353709,0.001775019,0.001691035,0.001888229,0.002449594,0.004972676,0.001725242,0.011247512,0.001733982,0.003900923,0.002002616,0.00960484,0.002939102,0.002982341,0.002223945,0.001466398,0.002436446,0.00483297,0.002815221,0.003420271,0.001719244,0.005502899,0.004413754,0.00232684,0.006535366,0.004054353,0.002924787,0.001463429,0.010114271,0.004778518,0.004940479,0.004134366,0.001447581,0.004424802,0.007171788,0.003696067,0.009883257,0.004725452,0.001355519,0.005689269,0.005498742,0.006653271,0.001431002,0.002766401,0.009561527,0.003534085,0.008835628,0.003318396,0.001686257,0.007576965,0.001565182,0.001407389,0.002231459,0.001707865,0.006153192,0.00209712,0.001654897,0.002330724,0.002677709,0.001491598,0.001329393,0.001705275,0.001635529,0.010951929,0.002637738,0.001505586,0.00598142,1.050442331,0.001626645,0.001363149,0.0084788,0.002597248,0.006443892,0.004225671,0.003817688,0.005616329,0.005918914,0.002469478,0.001392781,0.001961807,0.001439229,0.008236281,0.003056604,0.001620767,0.002530746,0.006316138,0.001422685,0.001577858,0.001735818
JL-051-D1,0.001708932,0.003564875,0.001191716,0.00128315,0.002123943,0.002140481,0.004750896,0.001434448,0.001236593,0.001605587,0.003703039,0.003208666,0.006182094,0.001763956,0.002161763,0.001786065,0.001123017,0.003245943,0.002017214,0.00099365,0.001169449,0.001353895,0.001276431,0.00243538,0.001451359,0.003219099,0.005157951,0.005488361,0.001250009,0.007040208,0.00813768,0.001039996,0.002714719,0.002129838,0.001068814,0.001074109,0.002071662,0.001806542,0.001469666,0.003994652,0.004863882,0.001162681,0.002664532,0.002150264,0.001673841,0.001061283,0.004421339,0.001316668,0.001994067,0.003371844,0.003932877,0.003330125,0.001743656,0.001292849,0.00171823,0.001606067,0.001478239,0.001181168,0.006643691,0.005797986,0.001745955,0.003347146,0.007235612,0.009340655,0.003855756,0.004439838,0.001336523,0.005608138,0.001300061,0.007139068,0.002480857,0.004903892,0.005205209,0.011696661,0.001536786,0.001715553,0.002503282,0.001901416,0.001447807,0.003258211,0.003322596,0.009409065,0.012195096,0.003286079,0.010547772,0.00246753,0.007212447,0.00419789,0.00686392,0.008789783,0.010507109,0.011668636,0.01040496,0.007772107,0.001480144,0.00112723,0.014444965,0.00225529,0.001626645,1.013692468,0.005713976,0.00160463,0.006733466,0.00262922,0.002862422,0.001668711,0.001934272,0.001704669,0.005576826,0.010679813,0.007058499,0.014629435,0.001756921,0.002225839,0.013877361,0.006736962,0.006955291,0.011881808,0.010849521,0.009925239
JL-050-D1,0.001844327,0.003742804,0.001287951,0.004564981,0.001827979,0.00229371,0.002230379,0.001448086,0.001568556,0.002064505,0.007364435,0.00259586,0.005831021,0.001865367,0.00215977,0.002917798,0.001243756,0.004983797,0.003168606,0.001445789,0.001443565,0.001663917,0.001566069,0.001994554,0.001725775,0.006282688,0.006623455,0.002182166,0.001688947,0.007617692,0.004748164,0.001270262,0.004912369,0.002234355,0.00178512,0.001269868,0.002282201,0.005563191,0.00180173,0.0035776,0.003612721,0.001301654,0.001759486,0.002272842,0.001463614,0.001598432,0.006076988,0.005656218,0.002483924,0.003787583,0.003170321,0.003156748,0.002041238,0.001247892,0.002449868,0.001756518,0.001466123,0.001269126,0.008214925,0.002266649,0.001457255,0.005070694,0.003414751,0.011898016,0.00513513,0.001851713,0.001422093,0.002836955,0.001304156,0.010222178,0.002368235,0.002761226,0.004987715,0.006556553,0.001347661,0.001495346,0.00434083,0.001469197,0.001500333,0.007955864,0.001978763,0.010650187,0.012802043,0.001667112,0.004577743,0.004440987,0.005704751,0.009625246,0.004460612,0.004725417,0.009818645,0.00870549,0.010867863,0.008662751,0.001546856,0.001160261,0.007668712,0.002347229,0.001363149,0.005713976,1.030192404,0.001333924,0.008475395,0.001620552,0.001606782,0.001805887,0.006944987,0.001565235,0.004972054,0.004390044,0.00431656,0.007767452,0.001518111,0.002424396,0.011034061,0.007029562,0.005601847,0.007560535,0.00984251,0.008066204
ZR-225-D1,0.006661052,0.003175942,0.002977375,0.003512521,0.003742153,0.008701626,0.002676824,0.002553245,0.002658471,0.006085769,0.00177611,0.002108809,0.003476032,0.004715595,0.002198642,0.007232363,0.00322276,0.001434638,0.006873727,0.003221421,0.004911645,0.003000223,0.006134086,0.002139821,0.007462954,0.001829973,0.001988541,0.006405974,0.003202431,0.001921201,0.001608693,0.008196853,0.002919204,0.004683217,0.002432252,0.009001861,0.001644362,0.003105188,0.006013502,0.001682975,0.003536568,0.003018745,0.008029966,0.006405328,0.005267434,0.002629812,0.002093875,0.005601924,0.002325133,0.001765846,0.004482117,0.002003615,0.005289183,0.002752322,0.002116694,0.003804607,0.0075059,0.005854229,0.001410285,0.002709599,0.002538407,0.001682138,0.001829696,0.001563561,0.001574704,0.005077243,0.007473865,0.003669283,0.007853268,0.001330208,0.006531811,0.001946947,0.006317643,0.001850504,0.002610724,0.010865192,0.002840274,0.003270247,0.006298375,0.001729703,0.006476629,0.001239661,0.001437903,0.00765247,0.001498544,0.004475635,0.004764908,0.002018807,0.005429588,0.001868349,0.001814851,0.001507047,0.001750529,0.001502526,0.00661452,0.00575261,0.002418374,0.002787996,0.0084788,0.00160463,0.001333924,1.043587096,0.002278957,0.00569817,0.005727368,0.005103509,0.005897744,0.009166048,0.001555665,0.001422323,0.007185697,0.001458975,0.005648972,0.003897106,0.001485805,0.001871361,0.002383798,0.002814905,0.001305535,0.001419822
XY-030-D1,0.000975511,0.001975263,0.001084481,0.001107104,0.001492068,0.002394289,0.001460651,0.001551889,0.001439287,0.001224117,0.002733364,0.002370487,0.006629029,0.001520367,0.002399998,0.001291843,0.001124838,0.003169626,0.003183916,0.001255364,0.001023696,0.002322515,0.001362019,0.001857882,0.001203359,0.004583829,0.00202181,0.001913524,0.001551638,0.003130472,0.004673334,0.001068551,0.001634088,0.001582848,0.000960668,0.001899778,0.005024848,0.001188755,0.001675454,0.007463846,0.00194134,0.000910111,0.001327724,0.001566869,0.001378814,0.001090094,0.006062065,0.001380525,0.004805357,0.004607256,0.010396511,0.005098701,0.005286911,0.001605911,0.001621829,0.002372761,0.001232334,0.001548922,0.005362881,0.003923878,0.001774097,0.010733818,0.011782185,0.009860036,0.010644101,0.001583159,0.004456473,0.00541815,0.002060019,0.004351763,0.002104138,0.008139684,0.003000724,0.003663435,0.001076588,0.001854836,0.003121022,0.002241386,0.002500062,0.00664682,0.001797539,0.010662972,0.004663587,0.001339724,0.004289302,0.005764854,0.013515437,0.008671297,0.009115985,0.005093013,0.007491029,0.006581234,0.005668527,0.009041476,0.004903626,0.001404679,0.007045281,0.002506158,0.002597248,0.006733466,0.008475395,0.002278957,1.027770971,0.002555495,0.001622866,0.004761857,0.004723398,0.003376476,0.013316321,0.003304361,0.006805881,0.006241407,0.004711431,0.003622485,0.006765502,0.004638516,0.003968436,0.008816012,0.007362821,0.009838989
ZR-197-D1,0.002372812,0.009578027,0.002233743,0.002060967,0.00244798,0.005128998,0.002142968,0.005077785,0.005194021,0.005010298,0.001440939,0.005812482,0.004827246,0.00396728,0.002479366,0.00552116,0.002229318,0.001670975,0.005973796,0.008722684,0.00378947,0.005146876,0.007592661,0.005698591,0.002146684,0.001756801,0.002237437,0.003361098,0.005733068,0.002067612,0.002107579,0.002522339,0.00247186,0.001831498,0.002692924,0.004702398,0.002617999,0.003356743,0.00420911,0.00198056,0.002541666,0.002713117,0.002474154,0.00960587,0.002068461,0.004044091,0.001567474,0.005870097,0.006010411,0.002267064,0.002748201,0.001494578,0.006869029,0.006591506,0.002270093,0.005882752,0.00220124,0.002082091,0.001632149,0.003293534,0.006677619,0.005041327,0.007430382,0.002696858,0.004039455,0.002951881,0.002741964,0.005447235,0.008226756,0.001375046,0.013523364,0.005635497,0.004219557,0.00157303,0.002164857,0.006471268,0.002588288,0.009318124,0.003543559,0.001696657,0.013117209,0.001673025,0.001754455,0.003764358,0.001686299,0.002725311,0.001797826,0.002221249,0.00424168,0.002704966,0.001579672,0.001729463,0.001901078,0.001768645,0.002991162,0.003222145,0.001586744,0.006274728,0.006443892,0.00262922,0.001620552,0.00569817,0.002555495,1.036372066,0.013158023,0.003262897,0.009545504,0.011040042,0.002470072,0.001758252,0.001461508,0.001788515,0.0033316,0.003028085,0.001930989,0.002508068,0.00224054,0.003596886,0.001764202,0.001634078
ZR-104-D1,0.003195089,0.007061398,0.005305107,0.002205801,0.004788202,0.003415791,0.002198799,0.006107749,0.002758124,0.003146834,0.001401448,0.002455739,0.00236758,0.011918977,0.005411542,0.005429446,0.004030956,0.001820071,0.005557836,0.004293346,0.006030012,0.002499503,0.00587285,0.009720419,0.002165769,0.001626004,0.002022155,0.002402499,0.00975162,0.002868094,0.001943958,0.003300223,0.002013344,0.001767155,0.003840369,0.003511385,0.002394781,0.002681149,0.004250519,0.001762633,0.003663144,0.005031311,0.003540174,0.006914409,0.002123088,0.006070846,0.001347336,0.005405459,0.002123606,0.001752819,0.001495271,0.001360323,0.005835383,0.004353514,0.001758275,0.00720964,0.002734407,0.003193509,0.001764946,0.005269958,0.007195168,0.003630017,0.005735851,0.001379002,0.001760599,0.00516072,0.00461656,0.006390148,0.006122089,0.001367286,0.010164646,0.003214842,0.007877986,0.002571515,0.00638144,0.011150458,0.002200279,0.006614958,0.009433803,0.001596176,0.011417816,0.001452185,0.001640613,0.005880494,0.001870254,0.005096967,0.001401183,0.001734954,0.002175758,0.004998243,0.001551891,0.003734274,0.001983892,0.001677988,0.005688152,0.007233365,0.001938239,0.006955529,0.004225671,0.002862422,0.001606782,0.005727368,0.001622866,0.013158023,1.018562118,0.004415487,0.005628856,0.013091697,0.001467342,0.001851307,0.001730812,0.003707772,0.00622765,0.002847837,0.003945325,0.003728247,0.002250431,0.001604946,0.001717612,0.001879865
ZR-246-D1,0.001540145,0.005414924,0.005735183,0.00242318,0.00342479,0.00205441,0.006219684,0.008020092,0.008556193,0.002146989,0.00138513,0.006150199,0.002779093,0.002804826,0.002306304,0.002048924,0.004750853,0.0018319,0.003321725,0.002193666,0.002120878,0.007107392,0.005009807,0.004576377,0.001688624,0.001765451,0.001753083,0.009229967,0.002550389,0.001584257,0.002923099,0.002077763,0.003152325,0.001769724,0.002888358,0.00241211,0.001768075,0.001452656,0.002140072,0.004301259,0.003960559,0.003133546,0.005298317,0.002541702,0.005390318,0.002164642,0.004474371,0.001732201,0.005853724,0.002189734,0.002230996,0.002068774,0.00643681,0.009666864,0.001923497,0.009374985,0.005451269,0.005301735,0.001467748,0.004235978,0.005954534,0.001922111,0.002103671,0.002608144,0.003169392,0.008341939,0.008306807,0.008245036,0.002335599,0.001697174,0.002345842,0.002210867,0.002747181,0.001765015,0.003132748,0.003306252,0.007028257,0.010451294,0.003983546,0.004943836,0.005676076,0.001904456,0.001752885,0.001736903,0.001648472,0.00874242,0.005898973,0.005117757,0.005954166,0.002321388,0.002177213,0.001618585,0.00294247,0.002238127,0.011206256,0.00249886,0.001771471,0.002717483,0.003817688,0.001668711,0.001805887,0.005103509,0.004761857,0.003262897,0.004415487,1.047641726,0.002489811,0.003154898,0.004732653,0.001453273,0.002242089,0.001590294,0.014332781,0.00516139,0.001446655,0.002725807,0.003148995,0.003024045,0.001568488,0.00174263
ZR-237-D1,0.003804295,0.004681462,0.001864414,0.006080044,0.001990687,0.007052371,0.002567072,0.001818842,0.002074339,0.007645346,0.004816503,0.002069107,0.007311124,0.003051052,0.001930367,0.004110557,0.001879954,0.002219144,0.007242489,0.008058392,0.002889209,0.002384552,0.004970027,0.002506686,0.004989592,0.00584606,0.002967271,0.002776606,0.005533217,0.005125073,0.001540546,0.002391773,0.002548799,0.004898817,0.002654608,0.00303434,0.002871855,0.007683655,0.002887581,0.002703512,0.005348797,0.002383965,0.002049069,0.006687321,0.001963683,0.003072805,0.003511342,0.010180158,0.007962794,0.001974195,0.004265896,0.004465764,0.009447472,0.002451345,0.003247813,0.002549396,0.002016262,0.002211912,0.007226769,0.002127642,0.004360911,0.002549651,0.002482466,0.00210166,0.002319322,0.002471284,0.00574241,0.002976049,0.007046787,0.002147059,0.009136806,0.002363512,0.010730079,0.002141755,0.001942211,0.003941112,0.004933881,0.002809154,0.005532755,0.001903761,0.008138599,0.001852629,0.00252299,0.005971719,0.001661529,0.005097591,0.002711222,0.003789517,0.002081345,0.001869234,0.002869513,0.001784598,0.002864614,0.001883258,0.002812938,0.00467378,0.002198067,0.002494634,0.005616329,0.001934272,0.006944987,0.005897744,0.004723398,0.009545504,0.005628856,0.002489811,1.039608753,0.006361952,0.001832325,0.002208953,0.002424939,0.002062619,0.004376591,0.004993497,0.005346727,0.001689081,0.002322938,0.002504293,0.001628382,0.00188737
ZR-226-D1,0.002004804,0.005610575,0.002731474,0.001864929,0.002297437,0.005203035,0.001804414,0.006272143,0.002519185,0.004015647,0.001379129,0.002061732,0.00515137,0.009129043,0.005725577,0.002857719,0.005259826,0.001885156,0.006336424,0.003156033,0.005339452,0.002454891,0.003376292,0.005746325,0.001878712,0.001636578,0.001938124,0.003512274,0.007625312,0.001804074,0.002282003,0.002290945,0.001713836,0.001929933,0.002265863,0.006077186,0.004251251,0.00215954,0.008886419,0.001928929,0.00292234,0.002635905,0.002302621,0.006527272,0.002036136,0.002881287,0.001550465,0.004925173,0.002480437,0.002568692,0.00233141,0.001349682,0.008053132,0.005308097,0.001615141,0.006884557,0.002660609,0.00331657,0.001363774,0.004678408,0.006862663,0.003224198,0.006054602,0.001615841,0.004443958,0.004549347,0.007384069,0.003630498,0.00704265,0.001774366,0.007186618,0.003336134,0.009730973,0.001467158,0.003034325,0.010723007,0.002330736,0.005333394,0.011729371,0.001791819,0.007295685,0.001760852,0.001738086,0.0036119,0.001744091,0.003674421,0.002029201,0.002219599,0.002475785,0.004956725,0.00189883,0.001841226,0.002084027,0.003769908,0.009643688,0.008404564,0.001465223,0.003850776,0.005918914,0.001704669,0.001565235,0.009166048,0.003376476,0.011040042,0.013091697,0.003154898,0.006361952,1.023588627,0.004177989,0.001589605,0.002239321,0.001735923,0.011059781,0.004405532,0.001786913,0.00603227,0.003221911,0.001697653,0.003972706,0.001977882
XY-056-D1,0.000900346,0.001853795,0.001082282,0.001030937,0.001305373,0.002511082,0.001244573,0.001472244,0.001144294,0.001091201,0.002105664,0.002245743,0.005777168,0.001484094,0.002971478,0.001174675,0.00102409,0.002542784,0.001504123,0.001412995,0.00098798,0.001327655,0.001140966,0.001985882,0.001240719,0.003346965,0.001946277,0.001660902,0.001719469,0.003296186,0.01187242,0.001088721,0.001807712,0.001235829,0.000912253,0.001506908,0.007862637,0.000990564,0.002098155,0.007053789,0.001673936,0.000883797,0.001224395,0.001331541,0.001614567,0.001218587,0.007274558,0.001183405,0.011013861,0.013572798,0.009244466,0.003007708,0.002004282,0.001483142,0.00162938,0.00525231,0.001254343,0.001542013,0.002318511,0.006120432,0.001919136,0.012651226,0.012166426,0.007388158,0.017765798,0.001526183,0.0018101,0.003823307,0.00187561,0.006815368,0.001776236,0.011413676,0.00214647,0.005357624,0.001030514,0.001468934,0.002337434,0.001984416,0.001917919,0.004852229,0.001775841,0.009669902,0.005058446,0.001570803,0.008705855,0.002044164,0.008158333,0.003792593,0.006946126,0.006708954,0.006163106,0.004981725,0.005123113,0.010224393,0.002064992,0.001134491,0.003918991,0.002941057,0.002469478,0.005576826,0.004972054,0.001555665,0.013316321,0.002470072,0.001467342,0.004732653,0.001832325,0.004177989,1.029125644,0.003712623,0.00404635,0.00664951,0.002523734,0.007158027,0.006169456,0.006210732,0.005602999,0.007814722,0.011588137,0.009913852
JL-065-D1,0.004122726,0.002385959,0.001566903,0.002722009,0.002664183,0.001987043,0.002278654,0.001486059,0.001439782,0.001502191,0.005821782,0.00271608,0.007249527,0.001351333,0.002308216,0.001823449,0.001266137,0.003905604,0.002206363,0.00156435,0.001658293,0.00175697,0.001633303,0.007125763,0.002048036,0.008629659,0.007664153,0.003137862,0.001578922,0.006508489,0.008944339,0.001613748,0.004580029,0.002239436,0.001684165,0.001280048,0.004724356,0.00307488,0.001539587,0.008936398,0.002360009,0.003715238,0.001910159,0.008601023,0.00173513,0.001496354,0.004025557,0.001757341,0.002147876,0.002957575,0.003559441,0.003445247,0.001539218,0.001165828,0.003515681,0.00151681,0.001852287,0.001300796,0.011245878,0.00266527,0.001530606,0.002932682,0.003169801,0.00525914,0.003017534,0.002262279,0.001255544,0.002536073,0.001487954,0.011176785,0.001877252,0.003216314,0.003861864,0.00908503,0.004441725,0.00136206,0.001851925,0.001715491,0.001404601,0.003297837,0.002193431,0.00412885,0.007192904,0.004780859,0.011941551,0.002050608,0.003512842,0.003544289,0.004361622,0.003831045,0.004292532,0.008822784,0.005078561,0.004676096,0.001383747,0.001682903,0.008020251,0.004174048,0.001392781,0.010679813,0.004390044,0.001422323,0.003304361,0.001758252,0.001851307,0.001453273,0.002208953,0.001589605,0.003712623,1.044238997,0.003453856,0.011987057,0.001423686,0.002129122,0.011788503,0.006121801,0.011639163,0.004396632,0.012251921,0.007122454
JL-049-D1,0.002296657,0.002098742,0.001809103,0.001488918,0.001989885,0.005537976,0.001682176,0.001665606,0.001517096,0.001505134,0.004816573,0.002178823,0.002671443,0.001986377,0.002263996,0.002166041,0.002201891,0.002684845,0.001959566,0.001560309,0.001829952,0.001696924,0.001819043,0.002187659,0.00565447,0.00785394,0.002218193,0.001752405,0.001862213,0.002659264,0.005158783,0.005398376,0.001895127,0.002070448,0.001310337,0.002825393,0.002536283,0.001507994,0.00191902,0.003271277,0.002082888,0.001685947,0.002560533,0.001844412,0.004590469,0.001580185,0.006884535,0.00142179,0.002823923,0.005666305,0.005744405,0.002886233,0.002982596,0.001656118,0.001897531,0.002092065,0.004820727,0.003289786,0.002450257,0.00332729,0.001817435,0.002899917,0.003233035,0.008351556,0.004367396,0.001819746,0.005064891,0.002609289,0.005657005,0.006404782,0.001956392,0.004126663,0.00320399,0.004302289,0.004680861,0.001954337,0.002519671,0.001629947,0.004828606,0.009413594,0.00182868,0.00542953,0.006080446,0.005670925,0.00503375,0.002623666,0.006908054,0.007525948,0.005576883,0.003837861,0.011054786,0.007613413,0.004196325,0.008136867,0.002359732,0.004410271,0.00515404,0.00330913,0.001961807,0.007058499,0.00431656,0.007185697,0.006805881,0.001461508,0.001730812,0.002242089,0.002424939,0.002239321,0.00404635,0.003453856,1.058128854,0.005032808,0.002158839,0.005744469,0.00571225,0.007665797,0.00282368,0.005510331,0.004759525,0.0087348
JL-056-D1,0.001863299,0.004387711,0.001211487,0.001485752,0.002963819,0.001909887,0.002636279,0.001443146,0.001393171,0.001709833,0.005473572,0.003187186,0.00665368,0.001826573,0.003269354,0.001914251,0.001099645,0.003028122,0.002104148,0.001110482,0.001434426,0.001479552,0.001334067,0.004444923,0.001569374,0.004016642,0.007654342,0.005047893,0.001437279,0.008456443,0.00684071,0.00129634,0.006375072,0.001835961,0.001224252,0.001172597,0.002712389,0.002164094,0.001626672,0.004254295,0.005373761,0.001357029,0.002996832,0.004278727,0.001576106,0.001305213,0.006076316,0.001376615,0.00231189,0.004650274,0.004433851,0.002442229,0.001752629,0.001127126,0.002291653,0.001549592,0.001539083,0.001157072,0.006085059,0.002797217,0.001623585,0.005823059,0.006340026,0.009316769,0.006933297,0.002235262,0.001272555,0.002991443,0.001258074,0.00918613,0.002658614,0.00557902,0.006128038,0.010546141,0.0014892,0.001451449,0.002439846,0.001701809,0.001496287,0.004620038,0.002168751,0.009503887,0.011794758,0.004241832,0.008614133,0.002006895,0.004263528,0.003842313,0.00598638,0.006410776,0.008733601,0.013081716,0.007237802,0.007623374,0.00140135,0.001288719,0.010952164,0.002038713,0.001439229,0.014629435,0.007767452,0.001458975,0.006241407,0.001788515,0.003707772,0.001590294,0.002062619,0.001735923,0.00664951,0.011987057,0.005032808,1.01644182,0.001420687,0.002277932,0.014498469,0.006000259,0.004085495,0.007170586,0.010778542,0.008819243
